@RELATION DB 

@ATTRIBUTE name STRING 
@ATTRIBUTE cites_count.currentYear  NUMERIC 
@ATTRIBUTE cites_count.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_count.L5Y.median  NUMERIC 
@ATTRIBUTE cites_count.L5Y.std  NUMERIC 
@ATTRIBUTE cites_count.speed.mean  NUMERIC 
@ATTRIBUTE cites_count.speed.median  NUMERIC 
@ATTRIBUTE cites_count.speed.std  NUMERIC 
@ATTRIBUTE cites_count.acc.mean  NUMERIC 
@ATTRIBUTE cites_count.acc.median  NUMERIC 
@ATTRIBUTE cites_count.acc.std  NUMERIC 
@ATTRIBUTE cites_publication.currentYear  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.median  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.std  NUMERIC 
@ATTRIBUTE cites_publication.speed.mean  NUMERIC 
@ATTRIBUTE cites_publication.speed.median  NUMERIC 
@ATTRIBUTE cites_publication.speed.std  NUMERIC 
@ATTRIBUTE cites_publication.acc.mean  NUMERIC 
@ATTRIBUTE cites_publication.acc.median  NUMERIC 
@ATTRIBUTE cites_publication.acc.std  NUMERIC 
@ATTRIBUTE authors_count.currentYear  NUMERIC 
@ATTRIBUTE authors_count.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_count.L5Y.median  NUMERIC 
@ATTRIBUTE authors_count.L5Y.std  NUMERIC 
@ATTRIBUTE authors_count.speed.mean  NUMERIC 
@ATTRIBUTE authors_count.speed.median  NUMERIC 
@ATTRIBUTE authors_count.speed.std  NUMERIC 
@ATTRIBUTE authors_count.acc.mean  NUMERIC 
@ATTRIBUTE authors_count.acc.median  NUMERIC
@ATTRIBUTE authors_count.acc.std  NUMERIC 
@ATTRIBUTE authors_total.currentYear  NUMERIC 
@ATTRIBUTE authors_total.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_total.L5Y.median  NUMERIC 
@ATTRIBUTE authors_total.L5Y.std  NUMERIC 
@ATTRIBUTE authors_total.speed.mean  NUMERIC 
@ATTRIBUTE authors_total.speed.median  NUMERIC 
@ATTRIBUTE authors_total.speed.std  NUMERIC 
@ATTRIBUTE authors_total.acc.mean  NUMERIC 
@ATTRIBUTE authors_total.acc.median  NUMERIC 
@ATTRIBUTE authors_total.acc.std  NUMERIC 
@ATTRIBUTE countries_count.currentYear  NUMERIC 
@ATTRIBUTE countries_count.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_count.L5Y.median  NUMERIC 
@ATTRIBUTE countries_count.L5Y.std  NUMERIC 
@ATTRIBUTE countries_count.speed.mean  NUMERIC 
@ATTRIBUTE countries_count.speed.median  NUMERIC 
@ATTRIBUTE countries_count.speed.std  NUMERIC 
@ATTRIBUTE countries_count.acc.mean  NUMERIC 
@ATTRIBUTE countries_count.acc.median  NUMERIC 
@ATTRIBUTE countries_count.acc.std  NUMERIC 
@ATTRIBUTE countries_total.currentYear  NUMERIC 
@ATTRIBUTE countries_total.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_total.L5Y.median  NUMERIC 
@ATTRIBUTE countries_total.L5Y.std  NUMERIC 
@ATTRIBUTE countries_total.speed.mean  NUMERIC 
@ATTRIBUTE countries_total.speed.median  NUMERIC 
@ATTRIBUTE countries_total.speed.std  NUMERIC 
@ATTRIBUTE countries_total.acc.mean  NUMERIC 
@ATTRIBUTE countries_total.acc.median  NUMERIC 
@ATTRIBUTE countries_total.acc.std  NUMERIC 
@ATTRIBUTE articles_count.currentYear  NUMERIC 
@ATTRIBUTE articles_count.L5Y.mean  NUMERIC 
@ATTRIBUTE articles_count.L5Y.median  NUMERIC 
@ATTRIBUTE articles_count.L5Y.std  NUMERIC 
@ATTRIBUTE articles_count.speed.mean  NUMERIC 
@ATTRIBUTE articles_count.speed.median  NUMERIC 
@ATTRIBUTE articles_count.speed.std  NUMERIC 
@ATTRIBUTE articles_count.acc.mean  NUMERIC 
@ATTRIBUTE articles_count.acc.median  NUMERIC 
@ATTRIBUTE articles_count.acc.std  NUMERIC 
@ATTRIBUTE conf_count.currentYear  NUMERIC 
@ATTRIBUTE conf_count.L5Y.mean  NUMERIC 
@ATTRIBUTE conf_count.L5Y.median  NUMERIC 
@ATTRIBUTE conf_count.L5Y.std  NUMERIC 
@ATTRIBUTE conf_count.speed.mean  NUMERIC 
@ATTRIBUTE conf_count.speed.median  NUMERIC 
@ATTRIBUTE conf_count.speed.std  NUMERIC 
@ATTRIBUTE conf_count.acc.mean  NUMERIC 
@ATTRIBUTE conf_count.acc.median  NUMERIC 
@ATTRIBUTE conf_count.acc.std  NUMERIC 
@ATTRIBUTE field_count.currentYear  NUMERIC 
@ATTRIBUTE field_count.L5Y.mean  NUMERIC 
@ATTRIBUTE field_count.L5Y.median  NUMERIC 
@ATTRIBUTE field_count.L5Y.std  NUMERIC 
@ATTRIBUTE field_count.speed.mean  NUMERIC 
@ATTRIBUTE field_count.speed.median  NUMERIC 
@ATTRIBUTE field_count.speed.std  NUMERIC 
@ATTRIBUTE field_count.acc.mean  NUMERIC 
@ATTRIBUTE field_count.acc.median  NUMERIC 
@ATTRIBUTE field_count.acc.std  NUMERIC 
@ATTRIBUTE field_total.currentYear  NUMERIC 
@ATTRIBUTE field_total.L5Y.mean  NUMERIC 
@ATTRIBUTE field_total.L5Y.median  NUMERIC 
@ATTRIBUTE field_total.L5Y.std  NUMERIC 
@ATTRIBUTE field_total.speed.mean  NUMERIC 
@ATTRIBUTE field_total.speed.median  NUMERIC 
@ATTRIBUTE field_total.speed.std  NUMERIC 
@ATTRIBUTE field_total.acc.mean  NUMERIC 
@ATTRIBUTE field_total.acc.median  NUMERIC 
@ATTRIBUTE field_total.acc.std  NUMERIC 
@ATTRIBUTE access_open_count.currentYear  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_open_count.speed.mean  NUMERIC 
@ATTRIBUTE access_open_count.speed.median  NUMERIC 
@ATTRIBUTE access_open_count.speed.std  NUMERIC 
@ATTRIBUTE access_open_count.acc.mean  NUMERIC 
@ATTRIBUTE access_open_count.acc.median  NUMERIC 
@ATTRIBUTE access_open_count.acc.std  NUMERIC 
@ATTRIBUTE access_closed_count.currentYear  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_closed_count.speed.mean  NUMERIC 
@ATTRIBUTE access_closed_count.speed.median  NUMERIC 
@ATTRIBUTE access_closed_count.speed.std  NUMERIC 
@ATTRIBUTE access_closed_count.acc.mean  NUMERIC 
@ATTRIBUTE access_closed_count.acc.median  NUMERIC 
@ATTRIBUTE access_closed_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_count.currentYear  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_count.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_count.speed.median  NUMERIC 
@ATTRIBUTE sponsor_count.speed.std  NUMERIC 
@ATTRIBUTE sponsor_count.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_count.acc.median  NUMERIC 
@ATTRIBUTE sponsor_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_total.currentYear  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_total.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_total.speed.median  NUMERIC 
@ATTRIBUTE sponsor_total.speed.std  NUMERIC 
@ATTRIBUTE sponsor_total.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_total.acc.median  NUMERIC 
@ATTRIBUTE sponsor_total.acc.std  NUMERIC 
@ATTRIBUTE publications.currentYear  NUMERIC 
@ATTRIBUTE publications.L5Y.mean  NUMERIC 
@ATTRIBUTE publications.L5Y.median  NUMERIC 
@ATTRIBUTE publications.L5Y.std  NUMERIC 
@ATTRIBUTE publications.speed.mean  NUMERIC 
@ATTRIBUTE publications.speed.median  NUMERIC 
@ATTRIBUTE publications.speed.std  NUMERIC 
@ATTRIBUTE publications.acc.mean  NUMERIC 
@ATTRIBUTE publications.acc.median  NUMERIC 
@ATTRIBUTE publications.acc.std  NUMERIC 

@DATA 
Alma Mater Studiorum ,2921,63936.833333333336,28213.5,39914.5616302984,22225.6,27401,9397.877560385643,12075.5,6143.5,9089.64813675425,0.66628647,10.204735328333333,17.4102955,6.541459402032506,3.6115795060000004,3.1828730299999997,1.2865990650072472,1.6563054925000014,1.3220229850000003,1.20111788463457,4384,6072.333333333333,6269.5,800.220525160964,627,23,893.2746498138184,723.25,1317,902.2428650313617,51,51,51,0,0,0,0,0,0,0,5532,7842.833333333333,6883,1630.5633399397755,1964.6,1964,1548.7429225019882,1441.75,914,973.7192549703431,143,143.16666666666666,145,9.118052911059953,8.2,11,5.418486873657627,6.5,9.5,5.5,16671,23226.166666666668,23522.5,4155.412070086699,4102,4525,4204.648903297397,4646.75,3653.5,3178.9692806788808,3296,4270.166666666667,4400.5,476.00574809787986,415.8,356,527.1669185371935,495.75,293.5,470.0640248944818,423,744.8333333333334,824,149.6010435198305,85.4,2,112.88684600076307,80.25,110.5,77.09531438420885,28,28,28,0,0,0,0,0,0,0,7414,10039,9391,1294.7983111923907,1101.4,367,1439.6208667562444,1165.25,236.5,1412.133558662211,1416,1755.3333333333333,1721,247.20953775199607,222,183,207.89227979893818,350,371,128.07614922381137,3357,4371.166666666667,4554,456.0604553004885,281.2,1232,477.29043568879524,365.75,657.5,478.655081974484,10,10,10,0,0,0,0,0,0,0,1168,1072.5,1373,260.9838756194208,235.8,145,199.00391955938957,390.75,397,131.35329268807843
University of Florida,3533,74549.83333333333,15775.5,48366.00826826166,27512.6,24485,4782.46524712935,5467.25,4718,4105.802136915514,0.55471814,9.012141906666665,16.207285,6.147139242553313,3.4710823719999992,3.405689999999998,0.6479906658831902,0.7772464599999985,0.735718649999999,0.5383813675192283,6369,8209.166666666666,8263,978.4248253641609,919,310,1075.5415380170123,847,308,1069.4164296474971,51,51,51,0,0,0,0,0,0,0,4037,5474.5,5177.5,1180.645833149524,1310.6,1224,1156.7961963976195,1014.75,440,755.6313171778946,150,152.16666666666666,150,9.973576200251452,9.4,15,6.3118935352238,12.75,15.5,3.112474899497183,15398,18843.166666666668,18345,2875.0083139976405,3036.6,2470,2526.165758615218,2095.25,3087,2305.3929572851566,5127,6144.666666666667,6172.5,589.7317657677561,607,268,633.049761077279,418.5,106.5,598.6695666225235,450,637,659.5,87.24677644474895,70,3,84.586050859465,71.5,41,73.59857335573835,28,28,28,0,0,0,0,0,0,0,10776,13673,13766.5,1542.4397341009253,1479,561,1719.1664259169327,1167.5,2189,1698.3516273139671,2496,2269.1666666666665,2229.5,308.7255613359901,154.2,0,253.13111227188173,355.75,385.5,299.2226386823029,5474,5649.666666666667,5534,186.00418155395204,162.8,0,200.28919092152725,297.75,377,173.6424127337558,10,10,10,0,0,0,0,0,0,0,1711,1691.3333333333333,1488,472.33944950168575,333.2,0,431.7695681726538,680.5,1056,433.02742407381083
Dartmouth College,925,24125.666666666668,43068,16402.474454246905,8625.8,12004,3915.356504840907,3920.75,7314,3600.979753830893,0.66165954,11.557621206666667,20.922818,7.994535923870953,4.268667092,5.015403000000001,1.5727413029318686,1.8543974600000004,1.9395515699999997,0.9751234466266292,1398,2006.8333333333333,2110.5,281.35885547740554,213.2,21,301.99033097104285,275.75,448.5,306.19958768750814,51,51,51,0,0,0,0,0,0,0,519,691.1666666666666,715,80.13408901473967,57.2,36,58.942005395133954,52.75,30,53.53211652830476,87,126,136,18.230011885167087,14.4,6,17.304334717058612,11,0.5,18.479718612576328,2468,3627,3841.5,631.1085485080994,610.6,309,494.47491341826435,397,118,518.123054881753,1073,1408.3333333333333,1450.5,154.85871697202654,118.4,46,179.22678371270294,123,234.5,174.3803314597148,109,171.5,174,31.68990375498165,29,18,18.772320048411704,11.75,20.5,9.41740410091868,27,27,27,0.5773502691896257,0.6,1,0.48989794855663565,0.25,0,0.4330127018922193,2356,3252.3333333333335,3397,418.0903676904737,330,203,440.78430099085875,418.25,165.5,433.4889704479227,248,389.1666666666667,412,67.95688992949052,62.6,22,67.68042553057715,53.25,95.5,70.75088338671115,727,885.1666666666666,873,90.98794181404236,113.8,158,51.43695169817123,32.25,61,46.18644281604722,10,10,10,0,0,0,0,0,0,0,345,336,352,69.7041366539079,69,26,41.55959576319289,50.5,53.5,37.911080174534725
Universiti Kebangsaan Malaysia,706,15575.333333333334,25821.5,9412.670621147976,5474.6,5747,2413.214172012091,3763.5,3514.5,1170.7699389717861,0.37236288,4.77231648,5.4537838999999995,2.8417002711134853,1.777661084,1.4453836199999999,0.6789076945498627,1.2073704699999994,1.3004978899999997,0.3332480019828892,1896,3077,3196.5,546.9582555674001,460.4,3,611.9096665358376,470.25,115,481.9898209506089,51,51,51,0,0,0,0,0,0,0,747,1210.1666666666667,1298.5,229.568738193064,198.6,42,180.05065953780897,163,279,195.88389418224256,126,121,132.5,19.252705437591537,14,2,9.939818911831342,10.25,11.5,4.968651728587948,3234,4948.166666666667,4937,960.6868058263778,976.2,3127,1092.8947616307803,736.5,225,949.3264717682742,1431,2271.8333333333335,2387,387.652084850435,307.4,272,463.01948123162157,315.75,150,373.55881397713,295,555.1666666666666,546,149.29770780409038,111.4,27,85.74753640775927,91,27,81.27115109311545,28,28,28,0,0,0,0,0,0,0,3582,5509.5,5745.5,915.8887759984833,837,2944,1071.833942362342,783,1274.5,872.641679041289,753,917.1666666666666,807.5,171.24778992896682,238.4,511,173.38235204310732,143,77.5,103.49154554841665,1348,2192.8333333333335,2316.5,385.30741694853936,241.2,45,355.1007744288936,257.75,46,378.45037653568266,10,10,10,0,0,0,0,0,0,0,592,564.1666666666666,552.5,260.6040525821159,229.2,248,125.372086207417,109.25,207,101.42577335174724
University of Rochester,1592,42135.666666666664,39085.5,29801.829086297523,16850,14013,4922.291458253971,8057.75,8001.5,4474.687104982872,0.6146718,11.806074866666668,22.1583805,8.345560393381584,4.630221839999999,4.306044,1.5277341576556693,2.3979158999999988,2.381451499999999,1.3434848584391752,2590,3443.6666666666665,3566.5,394.70945713974925,328,18,450.32299519344997,319.25,550.5,412.8864099240855,51,51,51,0,0,0,0,0,0,0,3965,5520.833333333333,5299.5,1142.2115123254925,1268.4,3500,1164.290101306371,981.25,389.5,818.1474118397002,102,116.5,127.5,16.479785597310826,15.4,35,14.430523206037957,15,14,14.071247279470288,8305,10888.833333333334,11127,1863.332983005334,1995.4,1532,1866.6658619045884,1317.5,2203.5,1624.842223109678,1994,2418.8333333333335,2451.5,206.52959163815297,186,48,256.283436842883,170.25,23,197.60993775617663,216,341.8333333333333,355.5,60.56241041731707,44.2,53,51.851325923258706,45.75,23.5,51.86219721531281,28,28,28,0,0,0,0,0,0,0,4224,5484,5694,583.6585759957043,508,194,625.6235289692995,483.5,870,622.4730917879101,713,713,713,0,0,0,0,0,0,0,1645,1645,1645,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,582,582,582,0,0,0,0,0,0,0
Case Western Reserve University,2128,51490.5,54108,33898.47456622004,18538.4,23596,5546.31807959118,5929.75,4222,3281.566422838337,0.6820513,11.820215633333333,21.0394085,7.918265883502214,4.343627339999999,4.669811000000001,1.1604554341656395,1.4187283249999996,1.5105291499999993,0.5036425756182339,3120,4208.833333333333,4385,500.81281155959084,357.8,1439,542.4825895823755,418.25,732.5,583.4639556133695,51,51,51,0,0,0,0,0,0,0,781,972.5,918.5,95.18884738595519,86.6,26,46.72729395118018,47.25,37.5,24.293774922806872,105,127.66666666666667,133.5,13.924399049470281,13.6,5,10.613199329137279,10,5.5,11.022703842524301,5606,7567.666666666667,7752.5,1176.505938031008,1150.4,410,1143.191777437189,940.5,1746,1203.9778860095396,2315,2949.6666666666665,3056.5,297.54140701571083,238.6,73,332.2749463922912,250.75,32.5,331.60697745976336,314,411.3333333333333,420.5,51.227162933567016,49.6,17,48.32639030591877,49.5,18,48.5,28,28,28,0,0,0,0,0,0,0,4804,6505.833333333333,6772.5,777.585883073732,568.8,260,855.769922350628,689.75,202.5,875.1340968674458,1133,1103.8333333333333,1117.5,32.39555868050777,15.6,12,14.921125962875589,14.5,27,12.893796958227627,2249,2248.1666666666665,2249,48.94356160132017,41.6,11,53.82415814483307,57.75,87.5,46.69247798093393,10,10,10,0,0,0,0,0,0,0,941,862.3333333333334,824,232.45262360795633,247.6,234,272.5095227693887,186.5,129,196.435103787485
Albert-Ludwigs-Universitaet Freiburg,1979,44101.666666666664,45967.5,28957.726761992595,16301.2,14496,3116.1403947832646,3614.25,3337.5,1993.4715166011276,0.70177305,10.717848575,18.915318,7.0644307147912695,3.90936659,4.064275,0.917291429229429,1.0797576624999996,1.1782149999999998,0.5219460055726244,2820,3947,4145.5,513.1185697932464,389.8,162,573.0948961559508,418,755,550.7535746593026,51,51,51,0,0,0,0,0,0,0,2910,5305.333333333333,5590.5,1238.0227066666516,1473.4,1852,910.1572611367774,1222.5,1293,499.63011318374316,131,124.83333333333333,127,8.132581932503902,8,2,5.253570214625479,6.25,4,2.8613807855648994,9132,12807.166666666666,13808,1857.8212523156137,2098.2,1194,1779.1975044946528,1175.25,2079.5,1719.8090555349452,2207,2951,3075,343.74845454198044,280.4,182,377.5969279536051,321.75,123,345.18500474383296,245,362.1666666666667,367,67.17989944089592,70,30,42.08087451562764,61.25,69,18.38987493160299,28,28,28,0,0,0,0,0,0,0,4575,6501.833333333333,6780.5,889.4517818421763,693.2,69,1048.3942769778935,682.5,1169.5,951.5824977373218,1,0.6666666666666666,0.5,0.74535599249993,0.6,1,0.48989794855663565,0.25,0,0.4330127018922193,3,2.1666666666666665,1,2.8528737947706153,2.6,2,2.4979991993593593,1.75,1.5,1.479019945774904,10,5,5,5,6,10,4.898979485566356,7.5,10,4.330127018922194,1464,360.6666666666667,732,517.657115172668,432.8,350,366.58336023338535,366,350,270.58824808184113
Vrije Universiteit Brussel,1248,23981,33155,15756.558020921531,9140,8249,895.2329305828735,1836.75,1943.5,248.51194639292495,0.71806675,9.347349958333334,16.756782,6.191122475313335,3.53137665,3.2881,0.5924763943486614,1.080518937500001,1.0201920000000015,0.21385885352087178,1738,2468.3333333333335,2571,336.93306292035055,267,30,392.464011088915,268,30,357.3660588248414,51,51,51,0,0,0,0,0,0,0,3961,5149.833333333333,4756,1233.8362150445882,1297.2,151,1047.2253625652886,956.5,1215,799.2066378603221,119,116.66666666666667,115.5,6.774133810967192,6.2,11,5.491812087098393,6.25,3.5,3.960744879438715,8095,10173.833333333334,10727,1869.6688135127629,2037.2,1759,1662.3341902277052,1390.5,565.5,1232.793676979242,1361,1724.6666666666667,1758.5,184.675090060595,170.4,592,217.32795494367494,203,118,150.16657417681208,133,326.1666666666667,363,97.88840017534707,64.4,46,43.9663507696511,41.25,33,20.48627589387588,28,28,28,0,0,0,0,0,0,0,2961,4191,4390.5,566.6000941287132,500,226,622.1752164784451,469.25,188,555.6691349175335,573,650.3333333333334,616,75.49540089009102,133.2,164,46.82905081250313,34,27,24.041630560342615,1162,1637.5,1716.5,215.79137301260832,164.8,554,195.6276054139599,153.25,267,196.1700474078548,10,10,10,0,0,0,0,0,0,0,764,570.8333333333334,523.5,195.92806219517294,212.6,120,158.23097041982646,203.25,154.5,157.50932512076864
King Fahd University of Petroleum & Minerals,812,11181.5,17427,6144.332449501736,5310.2,5952,1328.9316611474046,1570.75,2267.5,732.5528564547408,0.6975945,7.968187233333334,12.956089250000002,4.650638399181195,3.3725059,3.1672126,0.447751615068449,0.586935600000001,0.5718899000000008,0.5641823209521154,1164,1416.6666666666667,1410.5,212.43168836645398,241.4,231,200.50795495441074,207.75,313,125.73061480800926,51,51,51,0,0,0,0,0,0,0,718,860.3333333333334,775,119.02053977733796,154.6,331,94.44702218704411,121.5,74,73.8799702219756,80,82.66666666666667,72.5,16.94763175851488,25.2,38,14.918444959177213,14.25,18,10.638961415476606,2271,2699.1666666666665,2564.5,670.1600347843955,787.8,1805,673.1925133273543,600,351,321.7732120609172,923,999.6666666666666,984,136.09759570086297,142.4,278,89.23362594896612,100.25,98.5,71.39809171119352,138,300.5,333,80.40885108825603,92,43,80.10493118404135,73,16.5,77.8363668216856,24,25,25,1.2909944487358056,2.2,2,0.7483314773547882,1.25,1,0.4330127018922193,2319,2700.6666666666665,2653,436.20204289093175,502.2,477,372.6968741484157,379.25,344.5,163.2978490366606,198,191,184,46.42556766840157,52.8,63,23.08592644881292,15.75,22.5,14.254385290148432,1046,1239.5,1253.5,162.84220378431795,182,29,145.61318621608416,149,181,104.67330127592231,10,10,10,0,0,0,0,0,0,0,362,351.6666666666667,344,105.57251325773937,94.4,39,40.44551891124652,42,35.5,19.170289512680814
University of Colorado Boulder,2224,60513,34637.5,40326.071694789876,23002.2,21564,5379.1187159236415,8083.75,8202.5,6111.320821843671,0.68769324,12.290801206666666,22.105504500000002,8.41125786150834,4.789336752,4.565226,1.0147672365497606,1.6175290599999996,1.5209544999999998,0.697701399817336,3234,4744.5,4976,706.4983486652086,573,2195,817.0835942545904,591.75,1083.5,737.4063923644817,51,51,51,0,0,0,0,0,0,0,3989,5350.166666666667,5014,1209.840818271377,1295.2,134,1117.6778426720286,954.25,292.5,830.030835270594,124,131,133,10.36018017861337,13,22,8.809086218218097,10.5,14.5,5.678908345800274,10209,13363.5,13153.5,2315.3187505539418,2512.2,614,2307.9146777989868,2162.75,1381,1487.5483815661257,2506,3447.8333333333335,3621.5,466.86022771512916,445,277,505.6374195013656,409.25,189.5,437.5262135004027,379,661.5,700,137.28892890542923,143.2,407,138.12371266368422,127.25,43.5,120.3211847514809,28,27.833333333333332,28,0.3726779962499649,0.4,0,0.48989794855663565,0.25,0,0.4330127018922193,5899,8363.666666666666,8720.5,1166.6341424037882,962.8,3610,1330.1892196225317,995.75,1711.5,1233.4379544589992,890,1447.3333333333333,1574,296.7578511551501,299.2,267,202.9664011603891,241.25,438.5,240.16179442201042,2636,3349.5,3394,383.2600292229807,435.8,301,427.35577684173177,324,147,338.0702589699366,10,10,10,0,0,0,0,0,0,0,1424,1498.8333333333333,1391.5,420.9938307808745,433.4,307,316.8631250240394,223.5,304,114.29238819798981
Technische Universität Dresden,2139,47272.833333333336,47804,31224.91218251151,16838,21926,6583.051541648448,6349.75,3087.5,6922.5415265998945,0.6527312,9.883580166666666,17.747524,6.559780491395897,3.5158739600000004,3.8706207999999998,1.4757122611663438,1.6490926750000003,0.8474198999999998,1.5415863097021143,3277,4574.333333333333,4816.5,585.034376957647,362,2,633.9170292711815,490.75,168.5,655.95593411448,51,51,51,0,0,0,0,0,0,0,2850,4938.5,5143,1107.1783581097793,1406.6,1550,799.9478983033832,1062.75,1134,468.5986422302139,118,110.33333333333333,109.5,4.8876260995383936,2.6,3,1.3564659966250538,1.25,1,1.0897247358851685,9788,13369.166666666666,14496,1830.4002673975137,1915.8,766,1720.7413983513036,1364.25,2582.5,1733.1793581450247,2501,3164.3333333333335,3261.5,307.54818953928,242,52,331.8439392244493,286,95,316.1028313697933,320,839,870.5,241.09472550569552,160.4,499,173.3362051044155,118,227.5,140.50444832815793,28,28,28,0,0,0,0,0,0,0,6054,8151.333333333333,8487.5,967.6896311432824,705.2,255,1065.2084115326918,749.75,80.5,1151.4096523392532,927,1180.6666666666667,1415,207.71267548119337,281.2,314,206.1915614180173,244,273,75.7726863718055,3449,3351.6666666666665,3357,81.73874370347407,123.2,109,74.08211660043199,100,100.5,8.031189202104505,10,10,10,0,0,0,0,0,0,0,539,906.1666666666666,723,344.355638193359,439.6,439,380.5010381063368,366.75,514,208.24669865330398
University of Virginia,2037,51206,52716,33885.078417104676,18977.6,18010,5037.685285922494,6249,7219,5328.129690613771,0.6091507,10.9915361,19.7313745,7.5318212221705965,4.16309446,3.6542699999999986,1.2871677425700498,1.7018571999999996,1.7497729,1.2344597280716039,3344,4564,4624,603.6422781747481,534.4,340,704.290167473606,499,137,674.2262231625228,51,51,51,0,0,0,0,0,0,0,3813,5438.166666666667,5272.5,1160.2820658022006,1328.4,3615,1192.3840991895188,1048,552.5,773.2441399713289,111,132.5,133.5,14.96384531685177,13.2,23,13.96280774056565,19.25,12,11.431863365173676,9364,12783.5,14099.5,2512.192850214065,2643.6,1891,2454.923184134281,1860,858,2221.0687742616165,2541,3123.3333333333335,3117,318.39946956963075,328,207,361.1509379746922,245.75,430.5,326.3214481151982,263,447.5,479.5,84.84446554333013,63.2,22,85.56027115431554,63,116,88.37137545608306,27,27.833333333333332,28,0.3726779962499649,0.2,0,0.4,0.25,0,0.4330127018922193,5488,7282.833333333333,7389.5,923.1788228121835,875.2,2969,1053.423257764893,686.25,1311,1011.6746945041177,1288,1191.8333333333333,1288,112.46690871343247,58.8,103,48.13896550612612,25.75,5.5,38.32998173753804,2885,2819.5,2826,66.59266726399636,38.4,120,43.86616007812856,51.75,61,52.24162612323625,10,10,10,0,0,0,0,0,0,0,1256,1020.3333333333334,979.5,239.56256431717836,130.4,146,149.49595312248422,178.75,334,164.4481301201081
Universitat Autònoma de Barcelona,3360,74453.16666666667,16599.5,48314.66019548886,27484.4,26479,3981.9390050577117,4579.5,4016.5,1711.413816118124,0.6764647,11.571693283333332,20.921424000000002,7.880586019792357,4.45193426,4.5804279999999995,0.6935120156501039,0.8747406749999994,0.8119259999999988,0.18123712806532488,4967,6373.333333333333,6452.5,736.2609742626742,695.4,299,816.9662416526156,539.75,993.5,828.1136319974452,51,51,51,0,0,0,0,0,0,0,1822,4717,4817,1483.4682335661928,1232.6,235,1012.690396913094,1769,1670.5,500.20445819684574,154,143.5,143.5,17.308475765743594,17.8,29,9.88736567544662,16.5,22.5,7.365459931328117,15929,20035.5,20757,2700.0391200869662,2789.6,2231,2568.8435218985214,2489.5,1957.5,2136.256129306596,4143,4974,5020,465.5652478439515,469,170,503.1198664334375,362,101.5,465.399290931991,340,455.8333333333333,439,82.71520752289481,80.8,25,79.0857762179774,91,134.5,74.70274426016758,28,28,28,0,0,0,0,0,0,0,7903,10176.5,11454.5,1229.7987301451676,1202,522,1350.5428538184192,888.25,1695,1340.7362482979267,1153,1483,1455.5,243.0665203875954,242.8,35,226.05079075287483,268.5,424,193.8588403968207,2635,3201.1666666666665,3304,339.7383388563747,425.2,376,315.1935278523339,338.5,447.5,293.9425964367873,10,10,10,0,0,0,0,0,0,0,1986,1742,1991,626.3196734362839,558.6,562,276.310405160573,210,223,142.28668244076815
